         2037790 function calls (2019726 primitive calls) in 2.383 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 tokens.py:17(DirectiveToken)
        1    0.000    0.000    0.000    0.000 tokens.py:2(<module>)
        1    0.000    0.000    0.000    0.000 tokens.py:2(Token)
        1    0.000    0.000    0.000    0.000 tokens.py:25(DocumentStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:28(DocumentEndToken)
        1    0.000    0.000    0.000    0.000 tokens.py:31(StreamStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:39(StreamEndToken)
        1    0.000    0.000    0.000    0.000 tokens.py:42(BlockSequenceStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:45(BlockMappingStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:48(BlockEndToken)
        1    0.000    0.000    0.000    0.000 tokens.py:51(FlowSequenceStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:54(FlowMappingStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:57(FlowSequenceEndToken)
        1    0.000    0.000    0.000    0.000 tokens.py:60(FlowMappingEndToken)
        1    0.000    0.000    0.000    0.000 tokens.py:63(KeyToken)
        1    0.000    0.000    0.000    0.000 tokens.py:66(ValueToken)
        1    0.000    0.000    0.000    0.000 tokens.py:69(BlockEntryToken)
        1    0.000    0.000    0.000    0.000 tokens.py:72(FlowEntryToken)
        1    0.000    0.000    0.000    0.000 tokens.py:75(AliasToken)
        1    0.000    0.000    0.000    0.000 tokens.py:82(AnchorToken)
        1    0.000    0.000    0.000    0.000 tokens.py:89(TagToken)
        1    0.000    0.000    0.000    0.000 tokens.py:9(PasswordResetTokenGenerator)
        1    0.000    0.000    0.000    0.000 tokens.py:96(ScalarToken)
        1    0.000    0.000    0.000    0.000 tools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transaction.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transaction.py:110(Atomic)
        4    0.000    0.000    0.000    0.000 transaction.py:139(__init__)
        4    0.000    0.000    0.000    0.000 transaction.py:287(atomic)
        1    0.000    0.000    0.000    0.000 transaction.py:7(TransactionManagementError)
        1    0.000    0.000    0.001    0.001 transport.py:16(<module>)
        1    0.000    0.000    0.000    0.000 transport.py:192(SSLTransport)
        1    0.000    0.000    0.000    0.000 transport.py:260(TCPTransport)
        1    0.000    0.000    0.000    0.000 transport.py:53(_AbstractTransport)
       12    0.000    0.000    0.000    0.000 tree.py:19(__init__)
        6    0.000    0.000    0.000    0.000 tree.py:30(_new_instance)
        1    0.000    0.000    0.000    0.000 tree.py:4(<module>)
        1    0.000    0.000    0.000    0.000 tree.py:9(Node)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        1    0.000    0.000    0.025    0.025 type_check.py:3(<module>)
        1    0.000    0.000    0.000    0.000 type_codes.py:39(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:1082(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:1450(_ContextWrapper)
        1    0.000    0.000    0.000    0.000 tz.py:149(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:267(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:312(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:325(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:35(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:721(tzrange)
        1    0.000    0.000    0.000    0.000 tz.py:83(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:882(tzstr)
        1    0.001    0.001    0.001    0.001 tz.py:9(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:988(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:999(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tzfile.py:16(_byte_string)
        1    0.000    0.000    0.000    0.000 tzfile.py:4(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:149(DstTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:16(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 tzinfo.py:59(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:69(StaticTzInfo)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:36(getregentry)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:8(<module>)
        1    0.000    0.000    0.000    0.000 uploadedfile.py:108(SimpleUploadedFile)
        1    0.000    0.000    0.000    0.000 uploadedfile.py:18(UploadedFile)
        1    0.000    0.000    0.001    0.001 uploadedfile.py:3(<module>)
        1    0.000    0.000    0.000    0.000 uploadedfile.py:59(TemporaryUploadedFile)
        1    0.000    0.000    0.000    0.000 uploadedfile.py:88(InMemoryUploadedFile)
        1    0.000    0.000    0.000    0.000 uploadhandler.py:135(TemporaryFileUploadHandler)
        1    0.000    0.000    0.000    0.000 uploadhandler.py:158(MemoryFileUploadHandler)
        1    0.000    0.000    0.000    0.000 uploadhandler.py:23(UploadFileException)
        1    0.000    0.000    0.001    0.001 uploadhandler.py:3(<module>)
        1    0.000    0.000    0.000    0.000 uploadhandler.py:30(StopUpload)
        1    0.000    0.000    0.000    0.000 uploadhandler.py:50(SkipFile)
        1    0.000    0.000    0.000    0.000 uploadhandler.py:57(StopFutureHandlers)
        1    0.000    0.000    0.000    0.000 uploadhandler.py:65(FileUploadHandler)
        2    0.000    0.000    0.001    0.001 url.py:1(<module>)
        1    0.000    0.000    0.000    0.000 url.py:9(Url)
        1    0.000    0.000    0.000    0.000 urllib.py:1004(addinfo)
        1    0.000    0.000    0.000    0.000 urllib.py:1014(addinfourl)
        1    0.000    0.000    0.000    0.000 urllib.py:114(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 urllib.py:120(URLopener)
      485    0.000    0.000    0.000    0.000 urllib.py:1217(<genexpr>)
        1    0.000    0.000    0.000    0.000 urllib.py:1372(getproxies_environment)
        1    0.001    0.001    0.011    0.011 urllib.py:23(<module>)
        1    0.000    0.000    0.000    0.000 urllib.py:616(FancyURLopener)
        1    0.000    0.000    0.000    0.000 urllib.py:862(ftpwrapper)
        1    0.000    0.000    0.000    0.000 urllib.py:955(addbase)
        1    0.000    0.000    0.000    0.000 urllib.py:984(addclosehook)
        1    0.000    0.000    0.000    0.000 urllib2.py:1085(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1103(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1115(AbstractHTTPHandler)
        2    0.000    0.000    0.000    0.000 urllib2.py:1117(__init__)
        1    0.000    0.000    0.000    0.000 urllib2.py:1225(HTTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1233(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1235(__init__)
        1    0.000    0.000    0.000    0.000 urllib2.py:1245(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 urllib2.py:1263(UnknownHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1327(FileHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1379(FTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1439(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:156(install_opener)
        1    0.000    0.000    0.000    0.000 urllib2.py:164(URLError)
        1    0.000    0.000    0.000    0.000 urllib2.py:177(HTTPError)
        1    0.000    0.000    0.000    0.000 urllib2.py:224(Request)
        1    0.000    0.000    0.000    0.000 urllib2.py:336(OpenerDirector)
        1    0.000    0.000    0.000    0.000 urllib2.py:337(__init__)
        9    0.000    0.000    0.000    0.000 urllib2.py:348(add_handler)
        1    0.000    0.000    0.001    0.001 urllib2.py:479(build_opener)
       30    0.000    0.000    0.000    0.000 urllib2.py:489(isclass)
        1    0.000    0.000    0.000    0.000 urllib2.py:518(BaseHandler)
        8    0.000    0.000    0.000    0.000 urllib2.py:521(add_parent)
       15    0.000    0.000    0.000    0.000 urllib2.py:528(__lt__)
        1    0.000    0.000    0.000    0.000 urllib2.py:537(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 urllib2.py:554(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:558(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:735(ProxyHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:739(__init__)
        1    0.000    0.000    0.002    0.002 urllib2.py:76(<module>)
        1    0.000    0.000    0.000    0.000 urllib2.py:778(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 urllib2.py:842(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.001    0.001 urllib2.py:852(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:902(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:913(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:942(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urlparse.py:121(SplitResult)
        1    0.000    0.000    0.000    0.000 urlparse.py:129(ParseResult)
        1    0.000    0.000    0.002    0.002 urlparse.py:29(<module>)
      485    0.000    0.000    0.000    0.000 urlparse.py:332(<genexpr>)
        1    0.000    0.000    0.000    0.000 urlparse.py:73(ResultMixin)
        1    0.000    0.000    0.000    0.000 urlresolvers.py:165(LocaleRegexProvider)
        1    0.000    0.000    0.000    0.000 urlresolvers.py:201(RegexURLPattern)
        1    0.000    0.000    0.000    0.000 urlresolvers.py:251(RegexURLResolver)
        1    0.000    0.000    0.000    0.000 urlresolvers.py:38(ResolverMatch)
        1    0.000    0.000    0.000    0.000 urlresolvers.py:499(LocaleRegexURLResolver)
        1    0.000    0.000    0.000    0.000 urlresolvers.py:70(Resolver404)
        1    0.000    0.000    0.000    0.000 urlresolvers.py:74(NoReverseMatch)
        1    0.001    0.001    0.590    0.590 urlresolvers.py:8(<module>)
        1    0.000    0.000    0.000    0.000 urls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 usertype.py:1(<module>)
        1    0.000    0.000    0.000    0.000 usertype.py:11(UserTypeException)
        1    0.000    0.000    0.000    0.000 usertype.py:15(UserTypeDefinitionException)
        1    0.000    0.000    0.000    0.000 usertype.py:151(UserTypeMetaClass)
        1    0.000    0.000    0.000    0.000 usertype.py:153(__new__)
        1    0.000    0.000    0.000    0.000 usertype.py:187(UserType)
        1    0.000    0.000    0.000    0.000 usertype.py:19(BaseUserType)
      193    0.000    0.000    0.001    0.000 utf_8.py:15(decode)
        1    0.000    0.000    0.000    0.000 utf_8.py:33(getregentry)
        4    0.000    0.000    0.001    0.000 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:11(FileWrapper)
        1    0.000    0.000    0.000    0.000 util.py:172(Finalize)
        1    0.000    0.000    0.005    0.005 util.py:237(_findSoname_ldconfig)
        1    0.000    0.000    0.005    0.005 util.py:284(find_library)
        1    0.000    0.000    0.000    0.000 util.py:336(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 util.py:346(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 util.py:35(<module>)
        3    0.000    0.000    0.000    0.000 util.py:75(_compose2)
        2    0.000    0.000    0.000    0.000 util.py:80(compose)
        1    0.000    0.000    0.000    0.000 util.py:9(<module>)
        1    0.000    0.000    0.001    0.001 utility.py:7(<module>)
       16    0.007    0.000    0.082    0.005 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:1(FileProxyMixin)
        2    0.002    0.001    0.020    0.010 utils.py:10(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:10(CachedDnsName)
        1    0.000    0.000    0.000    0.000 utils.py:1002(SafeEval)
        2    0.000    0.000    0.014    0.007 utils.py:108(load_backend)
        1    0.000    0.000    0.000    0.000 utils.py:11(promise)
        3    0.000    0.000    0.000    0.000 utils.py:117(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:135(ConnectionDoesNotExist)
        1    0.000    0.000    0.000    0.000 utils.py:139(ConnectionHandler)
        1    0.000    0.000    0.000    0.000 utils.py:140(AppPickler)
        1    0.000    0.000    0.000    0.000 utils.py:140(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:148(databases)
        1    0.000    0.000    0.000    0.000 utils.py:15(InvalidTemplateEngineError)
        1    0.000    0.000    0.000    0.000 utils.py:157(TestTemplateLoader)
        1    0.000    0.000    0.000    0.000 utils.py:1580(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:16(CursorWrapper)
        1    0.000    0.000    0.000    0.000 utils.py:160(NestedObjects)
        1    0.000    0.000    0.000    0.000 utils.py:1612(WarningManager)
        2    0.000    0.000    0.000    0.000 utils.py:162(ensure_defaults)
        1    0.000    0.000    0.000    0.000 utils.py:167(override_settings)
      187    0.000    0.000    0.000    0.000 utils.py:178(truncate_name)
        1    0.000    0.000    0.000    0.000 utils.py:18(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:1841(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:188(<dictcomp>)
        1    0.000    0.000    0.000    0.000 utils.py:1881(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:19(EngineHandler)
        2    0.000    0.000    0.000    0.000 utils.py:190(prepare_test_settings)
        1    0.000    0.000    0.000    0.000 utils.py:20(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:22(Error)
      191    0.000    0.000    0.015    0.000 utils.py:233(__getitem__)
        1    0.000    0.000    0.000    0.000 utils.py:236(modify_settings)
        1    0.000    0.000    0.000    0.000 utils.py:251(__iter__)
        1    0.000    0.000    0.000    0.000 utils.py:26(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:26(InterfaceError)
        1    0.000    0.000    0.000    0.000 utils.py:266(ConnectionRouter)
        1    0.000    0.000    0.000    0.000 utils.py:267(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:27(UnsupportedImageFormat)
        2    0.000    0.000    0.000    0.000 utils.py:286(_router_func)
        1    0.000    0.000    0.000    0.000 utils.py:294(LRUCache)
        3    0.000    0.000    0.000    0.000 utils.py:3(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:30(DatabaseError)
        2    0.000    0.000    0.000    0.000 utils.py:301(__init__)
        2    0.000    0.000    0.000    0.000 utils.py:307(_postinit)
        1    0.000    0.000    0.000    0.000 utils.py:31(CaptureError)
        1    0.000    0.000    0.000    0.000 utils.py:34(DataError)
        1    0.000    0.000    0.000    0.000 utils.py:37(KnownFailureException)
        1    0.000    0.000    0.000    0.000 utils.py:38(OperationalError)
        2    0.001    0.000    0.001    0.001 utils.py:4(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:408(CaptureQueriesContext)
        1    0.000    0.000    0.000    0.000 utils.py:414(NotRelationField)
        1    0.000    0.000    0.000    0.000 utils.py:42(IntegrityError)
        1    0.000    0.000    0.000    0.000 utils.py:444(ignore_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:45(Approximate)
        1    0.000    0.000    0.000    0.000 utils.py:45(ErrorDict)
        1    0.000    0.000    0.000    0.000 utils.py:46(InternalError)
        3    0.000    0.000    0.000    0.000 utils.py:47(confirmation_view)
        1    0.000    0.000    0.000    0.000 utils.py:479(Cycler)
        1    0.001    0.001    0.004    0.004 utils.py:5(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:50(ProgrammingError)
        1    0.000    0.000    0.000    0.000 utils.py:505(Joiner)
        1    0.000    0.000    0.000    0.000 utils.py:51(Settings)
        3    0.000    0.000    0.000    0.000 utils.py:51(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:52(casperjs_command)
        1    0.000    0.000    0.000    0.000 utils.py:54(NotSupportedError)
        1    0.000    0.000    0.000    0.000 utils.py:56(_Deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:58(DatabaseErrorWrapper)
        1    0.000    0.000    0.000    0.000 utils.py:59(ContextList)
        3    0.000    0.000    0.000    0.000 utils.py:68(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:72(CursorDebugWrapper)
        3    0.000    0.000    0.000    0.000 utils.py:73(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:78(ErrorList)
       16    0.000    0.000    0.000    0.000 utils.py:79(internalcode)
        1    0.001    0.001    0.002    0.002 utils.py:8(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:80(model_field_attr)
        1    0.000    0.000    0.000    0.000 utils.py:9(CursorWrapper)
        2    0.000    0.000    0.002    0.001 utils.py:97(get_cassandra_connections)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        6    0.000    0.000    0.000    0.000 uuid.py:103(__init__)
        1    0.000    0.000    0.006    0.006 uuid.py:45(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:55(UUID)
        4    0.000    0.000    0.000    0.000 validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 validation.py:17(BaseValidator)
        1    0.000    0.000    0.000    0.000 validation.py:208(ModelAdminValidator)
        1    0.000    0.000    0.000    0.000 validation.py:390(InlineValidator)
        1    0.000    0.000    0.000    0.000 validation.py:4(BaseDatabaseValidation)
        1    0.000    0.000    0.000    0.000 validation.py:5(DatabaseValidation)
        1    0.000    0.000    0.000    0.000 validation.py:7(CassandraDatabaseValidation)
        2    0.000    0.000    0.000    0.000 validation.py:8(__init__)
        2    0.001    0.000    0.500    0.250 validators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 validators.py:12(ArrayMaxLengthValidator)
        1    0.000    0.000    0.003    0.003 validators.py:139(EmailValidator)
        1    0.000    0.000    0.000    0.000 validators.py:158(__init__)
        1    0.000    0.000    0.000    0.000 validators.py:160(BaseUniqueForValidator)
        1    0.000    0.000    0.000    0.000 validators.py:17(RegexValidator)
        1    0.000    0.000    0.000    0.000 validators.py:18(UniqueValidator)
        1    0.000    0.000    0.000    0.000 validators.py:19(ArrayMinLengthValidator)
        1    0.000    0.000    0.000    0.000 validators.py:225(UniqueForDateValidator)
        1    0.000    0.000    0.000    0.000 validators.py:240(UniqueForMonthValidator)
        2    0.000    0.000    0.000    0.000 validators.py:244(ip_address_validators)
        8    0.000    0.000    0.001    0.000 validators.py:25(__init__)
        1    0.000    0.000    0.000    0.000 validators.py:253(UniqueForYearValidator)
        1    0.000    0.000    0.000    0.000 validators.py:26(KeysValidator)
        1    0.000    0.000    0.000    0.000 validators.py:268(BaseValidator)
      383    0.000    0.000    0.000    0.000 validators.py:275(__init__)
        1    0.000    0.000    0.000    0.000 validators.py:295(MaxValueValidator)
        1    0.000    0.000    0.000    0.000 validators.py:302(MinValueValidator)
        1    0.000    0.000    0.000    0.000 validators.py:309(MinLengthValidator)
        1    0.000    0.000    0.000    0.000 validators.py:320(MaxLengthValidator)
        1    0.000    0.000    0.000    0.000 validators.py:4(<module>)
        1    0.000    0.000    0.494    0.494 validators.py:66(URLValidator)
        1    0.000    0.000    0.000    0.000 validators.py:71(RangeMaxValueValidator)
        1    0.000    0.000    0.000    0.000 validators.py:72(UniqueTogetherValidator)
        1    0.000    0.000    0.000    0.000 validators.py:76(RangeMinValueValidator)
        1    0.000    0.000    0.003    0.003 validators.py:8(<module>)
        2    0.000    0.000    0.000    0.000 validators.py:90(__init__)
        2    0.001    0.000    0.006    0.003 version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 version.py:10(get_version)
        1    0.000    0.000    0.000    0.000 version.py:104(parse)
        1    0.000    0.000    0.000    0.000 version.py:119(from_pip_string)
        1    0.000    0.000    0.000    0.000 version.py:123(__str__)
        1    0.000    0.000    0.000    0.000 version.py:149(_from_pip_string_unsafe)
        1    0.000    0.000    0.000    0.000 version.py:19(<module>)
        1    0.000    0.000    0.005    0.005 version.py:191(Version)
      413    0.006    0.000    0.016    0.000 version.py:198(__init__)
     1598    0.001    0.000    0.001    0.000 version.py:207(<genexpr>)
        1    0.000    0.000    0.000    0.000 version.py:228(LooseVersion)
        1    0.000    0.000    0.000    0.000 version.py:235(brief_string)
      412    0.001    0.000    0.003    0.000 version.py:236(__str__)
        1    0.000    0.000    0.000    0.000 version.py:24(parse)
     1594    0.001    0.000    0.001    0.000 version.py:244(<genexpr>)
        1    0.000    0.000    0.000    0.000 version.py:26(_is_int)
       22    0.000    0.000    0.000    0.000 version.py:263(__init__)
       22    0.000    0.000    0.000    0.000 version.py:268(parse)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
      198    0.000    0.000    0.000    0.000 version.py:273(<lambda>)
       13    0.000    0.000    0.000    0.000 version.py:292(__cmp__)
     1239    0.000    0.000    0.000    0.000 version.py:298(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 version.py:318(_long_version)
        1    0.000    0.000    0.000    0.000 version.py:32(Version)
      413    0.000    0.000    0.000    0.000 version.py:332(_parse_local_version)
        1    0.000    0.000    0.000    0.000 version.py:34(SemanticVersion)
        1    0.000    0.000    0.000    0.000 version.py:34(get_major_version)
        2    0.000    0.000    0.000    0.000 version.py:343(<genexpr>)
      413    0.004    0.000    0.004    0.000 version.py:343(_cmpkey)
        1    0.000    0.000    0.000    0.000 version.py:345(release_string)
      559    0.000    0.000    0.000    0.000 version.py:352(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:36(InvalidVersion)
        1    0.000    0.000    0.000    0.000 version.py:371(version_tuple)
        4    0.000    0.000    0.000    0.000 version.py:38(<genexpr>)
        1    0.000    0.000    0.000    0.000 version.py:38(__init__)
        1    0.000    0.000    0.007    0.007 version.py:4(<module>)
        1    0.000    0.000    0.000    0.000 version.py:40(__init__)
        1    0.000    0.000    0.000    0.000 version.py:408(VersionInfo)
        1    0.000    0.000    0.000    0.000 version.py:410(__init__)
        1    0.000    0.000    0.000    0.000 version.py:42(_BaseVersion)
        2    0.000    0.000    0.000    0.000 version.py:42(get_complete_version)
        1    0.000    0.000    0.001    0.001 version.py:430(_get_version_from_pkg_resources)
        1    0.000    0.000    0.001    0.001 version.py:459(semantic_version)
        1    0.000    0.000    0.000    0.000 version.py:5(<module>)
        1    0.000    0.000    0.001    0.001 version.py:63(StrictVersion)
        1    0.000    0.000    0.000    0.000 version.py:72(LegacyVersion)
        1    0.000    0.000    0.000    0.000 views.py:1(<module>)
        1    0.000    0.000    0.002    0.002 views.py:2(<module>)
        1    0.000    0.000    0.000    0.000 visitor.py:10(<module>)
        1    0.000    0.000    0.000    0.000 visitor.py:14(NodeVisitor)
        1    0.000    0.000    0.000    0.000 visitor.py:47(NodeTransformer)
        1    0.000    0.000    0.000    0.000 vml.py:12(Vml)
        1    0.000    0.000    0.000    0.000 vml.py:9(<module>)
        2    0.000    0.000    0.000    0.000 warnings.py:15(warnpy3k)
        5    0.000    0.000    0.000    0.000 warnings.py:340(__init__)
        5    0.000    0.000    0.000    0.000 warnings.py:361(__enter__)
        5    0.000    0.000    0.000    0.000 warnings.py:377(__exit__)
        3    0.000    0.000    0.000    0.000 warnings.py:40(formatwarning)
        6    0.000    0.000    0.001    0.000 warnings.py:67(filterwarnings)
        4    0.000    0.000    0.000    0.000 warnings.py:96(simplefilter)
       16    0.000    0.000    0.000    0.000 weakref.py:105(__setitem__)
        2    0.000    0.000    0.000    0.000 weakref.py:110(clear)
        2    0.000    0.000    0.000    0.000 weakref.py:134(get)
       16    0.000    0.000    0.000    0.000 weakref.py:277(__new__)
       16    0.000    0.000    0.000    0.000 weakref.py:282(__init__)
       10    0.000    0.000    0.000    0.000 weakref.py:297(__init__)
        2    0.000    0.000    0.000    0.000 weakref.py:335(__setitem__)
        4    0.000    0.000    0.000    0.000 weakref.py:47(__init__)
        1    0.000    0.000    0.000    0.000 weakref.py:55(remove)
       14    0.000    0.000    0.000    0.000 weakref.py:88(__contains__)
        1    0.000    0.000    0.000    0.000 weakref_backports.py:13(<module>)
        1    0.000    0.000    0.000    0.000 weakref_backports.py:17(WeakMethod)
       11    0.000    0.000    0.000    0.000 weakref_backports.py:25(__new__)
     1246    0.002    0.000    0.002    0.000 weakref_backports.py:47(__call__)
        1    0.000    0.000    0.000    0.000 where.py:23(EmptyShortCircuit)
        6    0.000    0.000    0.000    0.000 where.py:296(clone)
        1    0.000    0.000    0.000    0.000 where.py:3(<module>)
        1    0.000    0.000    0.000    0.000 where.py:31(WhereNode)
        1    0.000    0.000    0.000    0.000 where.py:327(EmptyWhere)
        1    0.000    0.000    0.000    0.000 where.py:335(EverythingNode)
        1    0.000    0.000    0.000    0.000 where.py:344(NothingNode)
        1    0.000    0.000    0.000    0.000 where.py:352(ExtraWhere)
        1    0.000    0.000    0.000    0.000 where.py:362(Constraint)
        1    0.000    0.000    0.000    0.000 where.py:412(SubqueryConstraint)
        2    0.000    0.000    0.000    0.000 widgets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:108(AdminRadioSelect)
        1    0.000    0.000    0.000    0.000 widgets.py:11(ForeignKeySearchInput)
      104    0.000    0.000    0.000    0.000 widgets.py:111(media_property)
        1    0.000    0.000    0.000    0.000 widgets.py:112(AdminFileWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:139(MediaDefiningClass)
        1    0.000    0.000    0.000    0.000 widgets.py:142(ForeignKeyRawIdWidget)
      113    0.001    0.000    0.004    0.000 widgets.py:143(__new__)
        1    0.000    0.000    0.000    0.000 widgets.py:153(SubWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:172(Widget)
       44    0.000    0.000    0.000    0.000 widgets.py:177(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:205(ManyToManyRawIdWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:234(RelatedFieldWidgetWrapper)
        1    0.000    0.000    0.000    0.000 widgets.py:238(Input)
        1    0.000    0.000    0.000    0.000 widgets.py:25(FilteredSelectMultiple)
        1    0.000    0.000    0.000    0.000 widgets.py:260(TextInput)
       28    0.000    0.000    0.000    0.000 widgets.py:263(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:269(NumberInput)
        1    0.000    0.000    0.000    0.000 widgets.py:273(EmailInput)
        1    0.000    0.000    0.000    0.000 widgets.py:277(URLInput)
        1    0.000    0.000    0.000    0.000 widgets.py:281(PasswordInput)
        8    0.000    0.000    0.000    0.000 widgets.py:284(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:294(HiddenInput)
        1    0.000    0.000    0.000    0.000 widgets.py:298(MultipleHiddenInput)
        2    0.001    0.000    0.008    0.004 widgets.py:3(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:329(AdminTextareaWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:329(FileInput)
        1    0.000    0.000    0.000    0.000 widgets.py:33(Media)
        1    0.000    0.000    0.000    0.000 widgets.py:337(AdminTextInputWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:344(ClearableFileInput)
        1    0.000    0.000    0.000    0.000 widgets.py:345(AdminEmailInputWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:353(AdminURLFieldWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:373(AdminIntegerFieldWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:383(AdminBigIntegerFieldWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:387(AdminCommaSeparatedIntegerFieldWidget)
